ID,Country,age,gender,ses,jobnature,religion,married,IGF01,IGF02,IGF03,IGI01,IGI02,IGI03,OGF01,OGF02,OGF03,OGI01,OGI02,OGI03,ENDBCL01,ENDBCL02,ENDBCL03,ENDBBL01,ENDBBL02,ENDBBL03,EXPBCL01,EXPBCL02,EXPBCL03,EXPBBL01,EXPBBL02,EXPBBL03,empathic_concern_01,empathic_concern_02,empathic_concern_03,perspective_taking_01,perspective_taking_02,perspective_taking_03,perspective_taking_04,history_discrimination,og_hostility,og_cooperation,fight_outgroup,imagistic,Event_positive_affect,Event_negative_affect,Event_episodic_recall,Event_shared_perception,Event_event_reflection,Event_transformative_indiv,Event_transformative_group,bbl,bcl,igfusion,igidentification,ogbonds,empathic_concern,perspective_taking,Event_reflection,Event_imagistic,BCL,BBL,Ingroup_fusion,Ingroup_identification,Outgroup_bonds,Age,Gender: ,SES: ,Empathic_concern,Perspective_taking,Perceived_discrimination,OG_hostility,OG_cooperation,Fight_OG
PAK264,Pakistan,30,Male,Middle,Non-government,Christian: Catholic,Unmarried,7,7,7,7,7,7,2,5,3,1,3,3,7,7,7,1,2,1,,7,7,1,2,2,6,7,7,6,6,6,3,1,1,7,1,38.5,7,1,6.5,6.5,5.5,6,6,1.33333333333333,7,7,7,2.83333333333333,6.66666666666667,5.25,5.5,38.5,7,1.33333333333333,7,7,2.83333333333333,30,Male,Middle,6.66666666666667,5.25,1,1,7,1
PAK265,Pakistan,30,Male,Middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,2,5,3,1,3,3,7,5,7,3,2,3,,7,7,1,2,2,6,7,7,6,6,6,3,1,1,7,1,37.5,1,6,6.5,6.5,5.5,6,6,2.66666666666667,6.33333333333333,7,7,2.83333333333333,6.66666666666667,5.25,5.5,37.5,6.33333333333333,2.66666666666667,7,7,2.83333333333333,30,Male,Middle,6.66666666666667,5.25,1,1,7,1
PAK266,Pakistan,25,Male,Middle,Government,Christian: Catholic,Unmarried,6,6,6,6,5,6,5,6,7,1,3,5,6,5,6,6,7,7,,5,6,3,5,2,5,3,4,6,5,4,5,6,4.5,6,4,25,4,5,4,2,4,3,3,6.66666666666667,5.66666666666667,6,5.66666666666667,4.5,4,5,4,25,5.66666666666667,6.66666666666667,6,5.66666666666667,4.5,25,Male,Middle,4,5,6,4.5,6,4
PAK267,Pakistan,28,Male,Upper middle,Non-government,Christian: Protestant,Married,6,6,6,7,7,5,5,5,4,2,3,4,4,4,5,6,6,5,,6,6,4,5,6,6,2,4,6,5,5,6,4,3.5,6,4,31,2,6,6,5,3.5,3.5,5,5.66666666666667,4.33333333333333,6,6.33333333333333,3.83333333333333,4,5.5,3.5,31,4.33333333333333,5.66666666666667,6,6.33333333333333,3.83333333333333,28,Male,Upper middle,4,5.5,4,3.5,6,4
PAK268,Pakistan,45,Male,Middle,Non-government,Christian: Protestant,Married,6,5,6,5,4,5,6,5,6,6,6,5,7,5,7,2,4,2,,4,7,2,2,1,4,6,6,6,6,6,5,7,3.5,6,1,36.5,6,1,6.5,5.5,5.5,6,6,2.66666666666667,6.33333333333333,5.66666666666667,4.66666666666667,5.66666666666667,5.33333333333333,5.75,5.5,36.5,6.33333333333333,2.66666666666667,5.66666666666667,4.66666666666667,5.66666666666667,45,Male,Middle,5.33333333333333,5.75,7,3.5,6,1
PAK269,Pakistan,44,Male,Middle,Government,Christian: Protestant,Married,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,,5,5,1,4,6,2,6,2,2,2,2,2,6,6,6,4,28,4,4,4,4,4,4,4,2.66666666666667,4,4,4,4,3.33333333333333,2,4,28,4,2.66666666666667,4,4,4,44,Male,Middle,3.33333333333333,2,6,6,6,4
PAK27,Pakistan,22,Female,Middle,Government,Muslim: Sunni,Unmarried,5,5,5,3,2,5,2,3,2,3,2,5,5,3,4,1,5,1,,4,4,5,6,5,4,6,7,3,3,4,7,2,2.5,2,2,33,3,4,5.5,4.5,5,6,5,2.33333333333333,4,5,3.33333333333333,2.83333333333333,5.66666666666667,4.25,5,33,4,2.33333333333333,5,3.33333333333333,2.83333333333333,22,Female,Middle,5.66666666666667,4.25,2,2.5,2,2
PAK270,Pakistan,45,Male,Lower middle,Self-employed,Christian: Protestant,Married,6,6,6,7,7,7,5,6,6,1,4,4,6,6,6,3,2,2,,6,6,4,3,3,4,2,6,4,6,3,,2,2,7,1,37.5,6,1,6,6,6,6.5,6,2.33333333333333,6,6,7,4.33333333333333,4,,6,37.5,6,2.33333333333333,6,7,4.33333333333333,45,Male,Lower middle,4,,2,2,7,1
PAK271,Pakistan,30,Male,Middle,Non-government,Christian: Protestant,Married,7,7,7,7,7,7,5,2,5,1,5,5,7,7,7,2,2,2,,7,7,2,2,3,7,6,6,6,2,6,5,2,4,7,1,38,7,1,7,6,5,6.5,5.5,2,7,7,7,3.83333333333333,6.33333333333333,4.75,5,38,7,2,7,7,3.83333333333333,30,Male,Middle,6.33333333333333,4.75,2,4,7,1
PAK272,Pakistan,40,Male,Middle,Self-employed,Christian: Protestant,Married,6,6,6,7,7,7,5,3,4,1,5,4,6,7,7,4,3,3,,7,7,4,4,4,5,5,5,5,4,4,4,4,2.5,6,2,33,1,6,6,6.5,4,5,4.5,3.33333333333333,6.66666666666667,6,7,3.66666666666667,5,4.25,4,33,6.66666666666667,3.33333333333333,6,7,3.66666666666667,40,Male,Middle,5,4.25,4,2.5,6,2
PAK273,Pakistan,36,Male,Middle,Government,Christian: Protestant,Married,7,7,7,7,7,7,5,4,5,1,5,4,7,7,7,1,2,2,,6,6,1,2,2,1,1,6,6,6,6,6,6,4,7,1,40.5,7,1,7,7,6,6.5,6,1.66666666666667,7,7,7,4,2.66666666666667,6,6,40.5,7,1.66666666666667,7,7,4,36,Male,Middle,2.66666666666667,6,6,4,7,1
PAK274,Pakistan,47,Male,Middle,Self-employed,Christian: Protestant,Married,6,6,6,7,7,7,5,5,4,1,5,4,6,6,6,1,2,2,,7,7,2,3,3,6,4,6,6,5,6,4,5,4.5,7,1,36.5,1,6,7,7,5,5.5,5,1.66666666666667,6,6,7,4,5.33333333333333,5.25,5,36.5,6,1.66666666666667,6,7,4,47,Male,Middle,5.33333333333333,5.25,5,4.5,7,1
PAK275,Pakistan,38,Male,Middle,Non-government,Christian: Protestant,Married,7,7,7,7,7,7,5,5,5,1,5,5,6,6,6,1,2,2,,6,6,1,2,2,6,7,6,6,5,6,4,3,1,7,1,38.5,1,7,6.5,6,6,6,6,1.66666666666667,6,7,7,4.33333333333333,6.33333333333333,5.25,6,38.5,6,1.66666666666667,7,7,4.33333333333333,38,Male,Middle,6.33333333333333,5.25,3,1,7,1
PAK276,Pakistan,24,Male,Middle,Non-government,Christian: Protestant,Married,6,4,6,7,7,7,4,2,5,1,6,5,7,7,7,2,2,2,,7,7,3,2,2,6,7,7,6,6,7,2,6,3,7,1,36.5,1,7,6,6,5,6,5.5,2,7,5.33333333333333,7,3.83333333333333,6.66666666666667,5.25,5,36.5,7,2,5.33333333333333,7,3.83333333333333,24,Male,Middle,6.66666666666667,5.25,6,3,7,1
PAK277,Pakistan,32,Male,Middle,Non-government,Christian: Protestant,Married,7,7,7,7,7,7,5,6,6,2,5,5,6,6,6,5,2,3,,6,6,5,3,3,6,7,6,6,4,5,3,2,3,6,1,38.5,1,7,6.5,6.5,6,5.5,6,3.33333333333333,6,7,7,4.83333333333333,6.33333333333333,4.5,6,38.5,6,3.33333333333333,7,7,4.83333333333333,32,Male,Middle,6.33333333333333,4.5,2,3,6,1
PAK278,Pakistan,42,Male,Middle,Government,Christian: Protestant,Married,7,7,7,7,7,7,5,5,5,1,6,6,6,6,6,6,2,3,,6,6,5,3,2,6,7,6,6,4,5,5,2,3,7,1,32,1,7,6,5.5,4,4,4.5,3.66666666666667,6,7,7,4.66666666666667,6.33333333333333,5,4,32,6,3.66666666666667,7,7,4.66666666666667,42,Male,Middle,6.33333333333333,5,2,3,7,1
PAK279,Pakistan,32,Male,Middle,Government,Christian: Catholic,Married,6,6,6,7,7,7,5,5,5,1,5,5,6,6,6,2,3,3,,7,7,2,3,2,6,6,6,6,4,6,6,3,2.5,6.5,1,35,7,1,6,6,4,5,6,2.66666666666667,6,6,7,4.33333333333333,6,5.5,4,35,6,2.66666666666667,6,7,4.33333333333333,32,Male,Middle,6,5.5,3,2.5,6.5,1
PAK28,Pakistan,34,Male,Upper middle,Government,Muslim: Sunni,Unmarried,6,7,7,7,6,6,6,2,4,2,5,3,6,6,6,2,5,2,,3,4,6,6,6,7,7,7,7,7,7,6,6,1,5.5,1,36,2,6,6,6,5.5,5,5.5,3,6,6.66666666666667,6.33333333333333,3.66666666666667,7,6.75,5.5,36,6,3,6.66666666666667,6.33333333333333,3.66666666666667,34,Male,Upper middle,7,6.75,6,1,5.5,1
PAK280,Pakistan,50,Male,Middle,Government,Christian: Catholic,Married,6,6,6,7,6,6,4,3,5,1,5,4,7,6,6,2,3,3,,6,6,3,3,3,6,7,7,6,4,6,5,5,3,6,4,32,1,7,6,5.5,4,4,4.5,2.66666666666667,6.33333333333333,6,6.33333333333333,3.66666666666667,6.66666666666667,5.25,4,32,6.33333333333333,2.66666666666667,6,6.33333333333333,3.66666666666667,50,Male,Middle,6.66666666666667,5.25,5,3,6,4
PAK281,Pakistan,42,Male,Middle,Non-government,Christian: Catholic,Married,7,7,7,7,7,7,2,2,4,1,2,2,6,6,6,1,2,2,,6,6,2,3,2,6,4,5,6,5,6,4,6,4,7,1,36.5,1,7,6,6,5.5,5.5,5.5,1.66666666666667,6,7,7,2.16666666666667,5,5.25,5.5,36.5,6,1.66666666666667,7,7,2.16666666666667,42,Male,Middle,5,5.25,6,4,7,1
PAK282,Pakistan,48,Male,Middle,Government,Christian: Catholic,Married,7,7,7,7,7,7,7,5,5,1,5,3,6,6,5,1,1,1,,6,7,1,3,1,7,6,7,6,6,5,6,6,5,7,1,40,7,1,6,6,7,6,7,1,5.66666666666667,7,7,4.33333333333333,6.66666666666667,5.75,7,40,5.66666666666667,1,7,7,4.33333333333333,48,Male,Middle,6.66666666666667,5.75,6,5,7,1
PAK283,Pakistan,28,Male,Middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,3,2,1,1,2,1,7,7,7,1,3,1,,6,6,1,3,1,5,4,5,5,5,4,4,5,4,7,1,36.5,7,1,6.5,6,5,5.5,5.5,1.66666666666667,7,7,7,1.66666666666667,4.66666666666667,4.5,5,36.5,7,1.66666666666667,7,7,1.66666666666667,28,Male,Middle,4.66666666666667,4.5,5,4,7,1
PAK284,Pakistan,33,Male,Middle,Government,Christian: Catholic,Married,6,6,6,7,6,7,3,5,5,1,4,1,7,6,7,1,2,3,,6,6,1,3,4,7,7,7,6,6,6,6,5,2,7,1,,,6,3.5,6,4,6,4.5,2,6.66666666666667,6,6.66666666666667,3.16666666666667,7,6,4,,6.66666666666667,2,6,6.66666666666667,3.16666666666667,33,Male,Middle,7,6,5,2,7,1
PAK285,Pakistan,41,Male,Middle,Non-government,Christian: Catholic,Married,6,6,6,7,7,7,6,5,5,1,5,3,7,7,7,1,2,2,,7,7,2,2,2,7,7,7,6,6,7,3,6,1,7,1,34.5,1,6,6,6,5,5,5.5,1.66666666666667,7,6,7,4.16666666666667,7,5.5,5,34.5,7,1.66666666666667,6,7,4.16666666666667,41,Male,Middle,7,5.5,6,1,7,1
PAK286,Pakistan,50,Male,Middle,Government,Christian: Catholic,Married,7,7,7,7,7,7,3,3,4,1,5,1,7,7,7,1,1,2,,6,6,1,3,1,7,7,7,6,6,6,5,3,2,7,1,35,7,1,6,6,5,5,5,1.33333333333333,7,7,7,2.83333333333333,7,5.75,5,35,7,1.33333333333333,7,7,2.83333333333333,50,Male,Middle,7,5.75,3,2,7,1
PAK287,Pakistan,26,Male,Middle,Non-government,Christian: Catholic,Married,6,6,6,7,7,7,5,6,6,2,5,5,5,5,5,3,4,4,,5,5,3,4,4,5,4,6,6,6,4,4,3,2,7,4,36,6,1,6,6.5,5,6.5,5,3.66666666666667,5,6,7,4.83333333333333,5,5,5,36,5,3.66666666666667,6,7,4.83333333333333,26,Male,Middle,5,5,3,2,7,4
PAK288,Pakistan,22,Male,Middle,Government,Christian: Catholic,Unmarried,6,6,6,7,7,7,4,5,5,2,5,5,6,6,6,4,3,3,,6,6,4,4,4,7,4,6,4,5,5,4,4,4,7,2,34,6,1,6,6,4,5.5,5.5,3.33333333333333,6,6,7,4.33333333333333,5.66666666666667,4.5,4,34,6,3.33333333333333,6,7,4.33333333333333,22,Male,Middle,5.66666666666667,4.5,4,4,7,2
PAK289,Pakistan,19,Male,Middle,Self-employed,Christian: Catholic,Unmarried,5,6,6,7,7,7,5,6,5,1,5,5,6,6,6,3,4,4,,6,6,3,4,2,5,6,6,6,4,4,3,4,4,7,2,32.5,1,6,7,5.5,4,5,4,3.66666666666667,6,5.66666666666667,7,4.5,5.66666666666667,4.25,4,32.5,6,3.66666666666667,5.66666666666667,7,4.5,19,Male,Middle,5.66666666666667,4.25,4,4,7,2
PAK29,Pakistan,22,Female,Middle,Government,Muslim: Sunni,Unmarried,6,7,6,7,7,7,1,2,2,2,2,2,7,7,7,1,6,2,,4,6,1,4,4,6,7,7,6,6,6,6,5,6.5,5,2,36.5,2,7,6,7,5,5.5,4,3,7,6.33333333333333,7,1.83333333333333,6.66666666666667,6,5,36.5,7,3,6.33333333333333,7,1.83333333333333,22,Female,Middle,6.66666666666667,6,5,6.5,5,2
PAK290,Pakistan,35,Male,Middle,Self-employed,Christian: Catholic,Married,7,7,7,6,6,5,2,1,2,1,4,4,7,7,7,1,3,1,,6,6,1,3,1,6,5,7,6,4,6,4,3,3,6,1,36.5,7,1,6.5,6,5,5.5,5.5,1.66666666666667,7,7,5.66666666666667,2.33333333333333,6,5,5,36.5,7,1.66666666666667,7,5.66666666666667,2.33333333333333,35,Male,Middle,6,5,3,3,6,1
PAK291,Pakistan,32,Male,Middle,Non-government,Christian: Catholic,Married,7,7,6,7,7,7,7,6,7,4,4,4,6,5,7,1,3,1,,6,2,7,4,4,7,7,7,7,7,7,7,4,1,7,1,42,1,7,7,7,6.5,7,6.5,1.66666666666667,6,6.66666666666667,7,5.33333333333333,7,7,6.5,42,6,1.66666666666667,6.66666666666667,7,5.33333333333333,32,Male,Middle,7,7,4,1,7,1
PAK292,Pakistan,25,Male,Middle,Self-employed,Christian: Catholic,Married,6,6,2,6,6,6,6,2,6,5,6,2,6,6,6,2,2,4,,6,5,2,4,4,7,7,5,5,7,6,6,2,2,6,2,33.5,1,5,5.5,6.5,5,5.5,5,2.66666666666667,6,4.66666666666667,6,4.5,6.33333333333333,6,5,33.5,6,2.66666666666667,4.66666666666667,6,4.5,25,Male,Middle,6.33333333333333,6,2,2,6,2
PAK293,Pakistan,33,Male,Middle,Government,Christian: Catholic,Married,6,6,6,7,7,7,3,3,3,1,3,3,5,5,6,4,4,4,,5,6,4,4,4,5,6,5,5,4,5,5,4,4,7,2,37,1,5,6,6,6,7,6,4,5.33333333333333,6,7,2.66666666666667,5.33333333333333,4.75,6,37,5.33333333333333,4,6,7,2.66666666666667,33,Male,Middle,5.33333333333333,4.75,4,4,7,2
PAK294,Pakistan,30,Male,Middle,Self-employed,Christian: Protestant,Married,7,7,7,6,7,6,6,6,6,6,6,6,7,6,7,2,4,2,,7,6,3,3,2,6,6,6,6,6,6,6,7,2,5.5,2,38.5,2,6,6,5.5,7,6,6,2.66666666666667,6.66666666666667,7,6.33333333333333,6,6,6,7,38.5,6.66666666666667,2.66666666666667,7,6.33333333333333,6,30,Male,Middle,6,6,7,2,5.5,2
PAK295,Pakistan,32,Male,Middle,Non-government,Christian: Protestant,Married,5,4,4,6,6,6,6,4,2,2,2,2,6,7,6,4,4,3,,5,6,5,3,4,6,6,6,4,6,6,4,3,3,6.5,3,27,2,5,5,5,2,4,4,3.66666666666667,6.33333333333333,4.33333333333333,6,3,6,5,2,27,6.33333333333333,3.66666666666667,4.33333333333333,6,3,32,Male,Middle,6,5,3,3,6.5,3
PAK296,Pakistan,30,Male,Middle,Self-employed,Christian: Protestant,Married,6,6,6,6,6,6,6,6,6,1,5,5,3,5,5,2,6,1,,4,7,4,7,3,7,5,7,7,7,7,6,6,1,6,1,35.5,1,6,4.5,6.5,6,5.5,6,3,4.33333333333333,6,6,4.83333333333333,6.33333333333333,6.75,6,35.5,4.33333333333333,3,6,6,4.83333333333333,30,Male,Middle,6.33333333333333,6.75,6,1,6,1
PAK297,Pakistan,40,Male,Middle,Self-employed,Christian: Protestant,Married,7,6,5,7,7,7,6,6,6,7,7,7,6,5,6,5,6,5,,5,6,4,3,3,5,7,7,5,6,7,6,2,3,6.5,3,35.5,1,7,5.5,6.5,5,5.5,5,5.33333333333333,5.66666666666667,6,7,6.5,6.33333333333333,6,5,35.5,5.66666666666667,5.33333333333333,6,7,6.5,40,Male,Middle,6.33333333333333,6,2,3,6.5,3
PAK298,Pakistan,22,Male,Middle,Self-employed,Christian: Catholic,Unmarried,6,5,6,6,6,6,6,5,4,1,1,1,6,5,5,3,6,3,,5,4,1,4,3,7,7,7,7,6,6,6,5,3.5,4,2,34,6,2,6.5,5.5,5,5,4,4,5.33333333333333,5.66666666666667,6,3,7,6.25,5,34,5.33333333333333,4,5.66666666666667,6,3,22,Male,Middle,7,6.25,5,3.5,4,2
PAK299,Pakistan,28,Male,Upper middle,Non-government,Muslim: Sunni,Married,6,5,5,6,5,6,5,5,4,4,4,4,7,7,7,2,6,1,,5,5,2,5,2,6,5,6,6,5,6,6,5,4,4,2,31,2,5,5,3.5,5.5,5,5,3,7,5.33333333333333,5.66666666666667,4.33333333333333,5.66666666666667,5.75,5.5,31,7,3,5.33333333333333,5.66666666666667,4.33333333333333,28,Male,Upper middle,5.66666666666667,5.75,5,4,4,2
PAK3,Pakistan,20,Female,Middle,Government,Muslim: Shia,Unmarried,6,6,5,1,3,2,2,2,4,1,2,3,6,4,6,2,2,2,,4,5,2,4,3,6,6,7,4,5,6,5,6,5.5,4.5,2,29,1,7,5.5,6.5,6,1.5,1.5,2,5.33333333333333,5.66666666666667,2,2.33333333333333,6.33333333333333,5,6,29,5.33333333333333,2,5.66666666666667,2,2.33333333333333,20,Female,Middle,6.33333333333333,5,6,5.5,4.5,2
PAK30,Pakistan,45,Male,Middle,Government,Muslim: Sunni,Married,7,7,7,7,7,7,7,1,1,1,1,1,7,6,7,1,1,1,,7,7,1,1,1,3,5,7,1,7,7,7,7,7,6,1,25.5,1,5,7,4,2,4.5,2,1,6.66666666666667,7,7,2,5,5.5,2,25.5,6.66666666666667,1,7,7,2,45,Male,Middle,5,5.5,7,7,6,1
PAK300,Pakistan,50,Female,Middle,Self-employed,Christian: Catholic,Married,6,7,6,7,6,6,5,5,5,1,4,4,6,6,6,3,2,2,,6,6,2,2,2,7,5,7,6,4,6,4,3,3,6,1,39.5,6,2,6,7,6,6.5,6,2.33333333333333,6,6.33333333333333,6.33333333333333,4,6.33333333333333,5,6,39.5,6,2.33333333333333,6.33333333333333,6.33333333333333,4,50,Female,Middle,6.33333333333333,5,3,3,6,1
PAK301,Pakistan,40,Female,Middle,Self-employed,Christian: Catholic,Married,7,7,7,7,7,7,4,2,5,1,5,4,6,6,6,3,3,3,,6,6,2,3,2,5,4,6,4,4,4,4,4,5,6,4,34.5,1,6,6,6,4.5,5.5,5.5,3,6,7,7,3.5,5,4,4.5,34.5,6,3,7,7,3.5,40,Female,Middle,5,4,4,5,6,4
PAK302,Pakistan,45,Female,Middle,Self-employed,Christian: Catholic,Married,7,7,6,7,7,6,5,5,5,2,5,5,6,6,7,2,2,2,,7,7,2,2,2,6,6,6,6,5,5,5,5,3,7,2,27,2,6,5,4,2.5,3,4.5,2,6.33333333333333,6.66666666666667,6.66666666666667,4.5,6,5.25,2.5,27,6.33333333333333,2,6.66666666666667,6.66666666666667,4.5,45,Female,Middle,6,5.25,5,3,7,2
PAK303,Pakistan,35,Female,Middle,Non-government,Christian: Catholic,Married,7,7,7,7,7,7,6,6,6,1,5,5,6,6,6,3,3,3,,6,7,3,4,3,6,6,6,6,6,6,6,4,2,7,2,35,6,1,6,6,4,6,6,3,6,7,7,4.83333333333333,6,6,4,35,6,3,7,7,4.83333333333333,35,Female,Middle,6,6,4,2,7,2
PAK304,Pakistan,36,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,6,7,7,7,5,4,4,1,5,5,7,7,6,3,2,2,,7,7,3,3,3,5,5,6,6,4,6,4,5,1.5,6,1,34.5,1,7,6,6,5,4.5,5,2.33333333333333,6.66666666666667,6,7,4,5.33333333333333,5,5,34.5,6.66666666666667,2.33333333333333,6,7,4,36,Female,Middle,5.33333333333333,5,5,1.5,6,1
PAK305,Pakistan,28,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,6,7,7,7,4,5,5,1,5,5,7,6,6,3,2,2,,6,6,2,4,4,6,4,6,6,4,5,4,4,4,6,4,33.5,6,1,6,6,4,5.5,5,2.33333333333333,6.33333333333333,6,7,4.16666666666667,5.33333333333333,4.75,4,33.5,6.33333333333333,2.33333333333333,6,7,4.16666666666667,28,Female,Middle,5.33333333333333,4.75,4,4,6,4
PAK306,Pakistan,45,Female,Middle,Government,Christian: Catholic,Married,6,6,6,7,7,7,5,5,5,5,5,5,7,7,7,2,3,3,,6,6,3,2,2,6,4,6,6,4,6,3,3,2,6,1,34.5,6,1,6,6,5,5,5.5,2.66666666666667,7,6,7,5,5.33333333333333,4.75,5,34.5,7,2.66666666666667,6,7,5,45,Female,Middle,5.33333333333333,4.75,3,2,6,1
PAK307,Pakistan,59,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,6,7,6,6,5,5,5,1,4,5,6,6,5,3,3,3,,6,6,3,3,3,6,5,6,5,4,5,4,4,4,6,1,35,6,1,6,6,5,5.5,5.5,3,5.66666666666667,6,6.33333333333333,4.16666666666667,5.66666666666667,4.5,5,35,5.66666666666667,3,6,6.33333333333333,4.16666666666667,59,Female,Middle,5.66666666666667,4.5,4,4,6,1
PAK308,Pakistan,35,Female,Middle,Non-government,Christian: Catholic,Married,6,6,6,6,6,6,3,3,4,4,4,4,6,5,4,4,5,4,,4,4,5,4,4,5,3,5,4,4,5,5,4,4,6,4,28,4,4,4,4,4,4,4,4.33333333333333,5,6,6,3.66666666666667,4.33333333333333,4.5,4,28,5,4.33333333333333,6,6,3.66666666666667,35,Female,Middle,4.33333333333333,4.5,4,4,6,4
PAK309,Pakistan,35,Female,Middle,Non-government,Christian: Catholic,Other,6,6,6,6,6,6,5,4,4,3,6,3,6,6,6,2,2,2,,6,5,1,1,1,6,5,6,5,5,5,5,4,4,5.5,4,28,4,4,4,4,4,4,4,2,6,6,6,4.16666666666667,5.66666666666667,5,4,28,6,2,6,6,4.16666666666667,35,Female,Middle,5.66666666666667,5,4,4,5.5,4
PAK31,Pakistan,22,Male,Upper middle,Government,Muslim: Sunni,Unmarried,7,6,6,6,6,7,5,2,2,2,2,2,4,6,1,2,5,2,,4,7,1,1,1,6,7,6,6,6,6,7,6,7,6,2,42,7,6,6,7,6,4.5,5.5,3,3.66666666666667,6.33333333333333,6.33333333333333,2.5,6.33333333333333,6.25,6,42,3.66666666666667,3,6.33333333333333,6.33333333333333,2.5,22,Male,Upper middle,6.33333333333333,6.25,6,7,6,2
PAK310,Pakistan,29,Female,Middle,Non-government,Christian: Catholic,Married,6,6,6,6,6,6,6,3,3,2,3,3,6,5,6,4,4,4,,4,4,5,5,4,4,4,6,5,5,5,6,4,5.5,6,4,33,2,6,6,5.5,5,4.5,4,4,5.66666666666667,6,6,3.33333333333333,4.66666666666667,5.25,5,33,5.66666666666667,4,6,6,3.33333333333333,29,Female,Middle,4.66666666666667,5.25,4,5.5,6,4
PAK311,Pakistan,40,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,5,5,5,1,5,5,5,5,5,4,3,3,,5,5,4,4,4,5,5,6,6,4,5,4,4,2.5,7,2,40,7,2,7,7,5,6,6,3.33333333333333,5,7,7,4.33333333333333,5.33333333333333,4.75,5,40,5,3.33333333333333,7,7,4.33333333333333,40,Female,Middle,5.33333333333333,4.75,4,2.5,7,2
PAK312,Pakistan,52,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,2,2,3,1,5,5,7,6,6,4,4,4,,6,6,4,4,4,6,4,6,6,4,5,4,6,5,5.5,5,34,1,7,6,6,5,4.5,4.5,4,6.33333333333333,7,7,3,5.33333333333333,4.75,5,34,6.33333333333333,4,7,7,3,52,Female,Middle,5.33333333333333,4.75,6,5,5.5,5
PAK313,Pakistan,28,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,5,3,4,1,4,5,5,5,5,3,3,3,,6,6,4,4,2,5,5,6,4,4,4,4,4,3.5,6,2,36,6,1,6,6,5,6.5,5.5,3,5,7,7,3.66666666666667,5.33333333333333,4,5,36,5,3,7,7,3.66666666666667,28,Female,Middle,5.33333333333333,4,4,3.5,6,2
PAK314,Pakistan,42,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,4,2,5,1,4,4,6,6,6,4,3,3,,7,7,4,4,3,6,4,6,6,6,6,4,5,4.5,6.5,4,38.5,7,1,6.5,7,5,6,6,3.33333333333333,6,7,7,3.33333333333333,5.33333333333333,5.5,5,38.5,6,3.33333333333333,7,7,3.33333333333333,42,Female,Middle,5.33333333333333,5.5,5,4.5,6.5,4
PAK315,Pakistan,30,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,6,6,6,4,5,5,6,6,6,3,3,3,,6,6,3,3,3,6,4,6,6,6,5,5,3,2.5,6,1,36.5,7,1,6,6,5,5.5,6,3,6,7,7,5.33333333333333,5.33333333333333,5.5,5,36.5,6,3,7,7,5.33333333333333,30,Female,Middle,5.33333333333333,5.5,3,2.5,6,1
PAK316,Pakistan,40,Female,Middle,Self-employed,Christian: Protestant,Married,7,7,7,7,6,7,4,5,5,2,5,5,6,6,6,4,3,2,,6,6,3,3,3,6,4,6,6,4,5,3,4,2,6,1,35.5,6,1,6,6,5,5.5,6,3,6,7,6.66666666666667,4.33333333333333,5.33333333333333,4.5,5,35.5,6,3,7,6.66666666666667,4.33333333333333,40,Female,Middle,5.33333333333333,4.5,4,2,6,1
PAK317,Pakistan,24,Female,Upper middle,Self-employed,Christian: Protestant,Unmarried,7,7,5,5,4,6,4,5,3,4,5,6,6,3,4,2,6,7,,1,2,4,6,6,3,4,7,4,7,6,4,7,2.5,6,4,39.5,7,2,6,4,6.5,7,7,5,4.33333333333333,6.33333333333333,5,4.5,4.66666666666667,5.25,6.5,39.5,4.33333333333333,5,6.33333333333333,5,4.5,24,Female,Upper middle,4.66666666666667,5.25,7,2.5,6,4
PAK318,Pakistan,31,Female,Lower middle,Self-employed,Christian: Protestant,Married,7,7,7,7,7,7,7,2,2,1,2,1,6,6,6,1,2,2,,6,6,2,2,1,7,7,7,5,5,5,5,2,2,7,1,38.5,7,2,6,6,5.5,6,6,1.66666666666667,6,7,7,2.5,7,5,5.5,38.5,6,1.66666666666667,7,7,2.5,31,Female,Lower middle,7,5,2,2,7,1
PAK319,Pakistan,34,Female,Middle,Government,Christian: Protestant,Married,3,5,5,5,6,6,2,2,3,2,2,2,4,3,4,5,6,5,,2,3,3,2,2,5,7,1,4,4,4,5,3,4,4,4,38.5,2,6,6,6,6,6.5,6,5.33333333333333,3.66666666666667,4.33333333333333,5.66666666666667,2.16666666666667,4.33333333333333,4.25,6,38.5,3.66666666666667,5.33333333333333,4.33333333333333,5.66666666666667,2.16666666666667,34,Female,Middle,4.33333333333333,4.25,3,4,4,4
